PlaceName,Latitude,Longitude
Kumta 581351 India,14.4275482,74.4190929
"Hiregutti Village, Gokarna Road Kumta Taluk, Uttarkannada Dist., Kumta 581 333 India",14.4275482,74.4190929
"NS Hegde, Kumta 581343 India",14.4298005,74.4181035
"Kumta - Aghanashini Road opposite Panchayat Office Road, Kumta 581351 India",14.4306728,74.4051826
"Kollur Ambika Guest House Main Road, Kollur 576220 India",13.8633019,74.8128869
"Vidya Residency Court Road, Near Old K S R T C Bus Stand, Bellary 583101 India",15.1393932,76.9214428
"63/82 Goldsmith Street, Bellary 583101 India",15.1243283,76.94702199999999
"Kudle Beach Rd, Kumta 581326 India",14.5432369,74.3171358
"Nirvana Beach Birkodi, Kagal Post, Kumta 581351 India",14.4949784,74.3626247
"No 114 Court Road, Bellary 583101 India",15.1479743,76.9323301
"Shimoga Road Near Sree Mookambika Temple, Kollur 576220 India",13.9299299,75.568101
"Nh-66, Kumta 581343 India",14.4234589,74.4163734
"Nh-66, Kumta 581343 India",14.4234589,74.4163734
"Aghanashini Road DRN Hospitalities Pvt. Ltd, Baada, Kumta 581351 India",14.4306728,74.4051826
"Kollur Main Road/ Souparnika Road Ground Floor, 1 Floor, 2 Floor, 3rd Floor, 1/243c, Nandanum Arcade, Kollur 576220 India",13.8631865,74.8104053
"Shimoga Road, Kollur India",13.8631865,74.8104053
"#201, Car Street Opp. Jain Temple, Bellary India",15.1379167,76.9251305
"Ravi Chetanas Building, Nittur, Hosanagar, Taluk, Dist-Shimoga-, Kollur 577452 India",13.9220638,74.9058968
"Near Mookambika Temple, Kollur 576220 India",13.8637888,74.8144538
"Main Road, Kollur 576220 India",13.8633539,74.8123507
"Opposite Mothi Cirlce, Bellary 583101 India",15.123373,76.947639
"After Nagarava Bridge Meru U Link Taxis Private Limited 1st Stage Bellary Highway Road Near Manyata Tech Park, Bellary 560043 India",15.1393932,76.9214428
"Schidananda Talkies Hampi Hospet, Bellary India",15.3350132,76.46002399999999
"Sri Mookambika Temple Near Kollur Bus Stand, Kollur 576220 India",13.8637888,74.8144538
"Kollur - Kundapura Road, Kollur 576220 India",13.8095208,74.8031411
"Nagesh Poojary, Kollur 576220 India",13.8631865,74.8104053
"Bangalore Road, Bellary 583101 India",15.136586,76.9241512
Kollur India,13.8631865,74.8104053
"New Trunk Bund Road, Bellary 583104 India",15.1479216,76.90956469999999
"Car Street, Kollur 576220 India",13.8631865,74.8104053
"Near Gandhi Chowk Hospot, Bellary India",15.1393932,76.9214428
"Near Kollur Mookambika Temple, Kundapura Taluk, Kollur 576220 India",13.8637888,74.8144538
"Harshan Road Near Janatha Upahar Darshini, Bnestewan Pet, Raichur 584101 India",16.2350965,77.3439283
"Shimoga Road, Kollur India",13.8631865,74.8104053
"Mookambika Temple Road, Kollur 576220 India",13.8637888,74.8144538
"Ponnambare, Theralu Post near Birunani & T-Shettigiri, Virajpet 571236 India",12.1949851,75.8040022
"Kollur - Kundapur Rd Beside Sri Mookambika Temple, Kollur 576220 India",13.8637888,74.8144538
"KSCM Complex ,Kustagi Road ,Sindhanur, Raichur India",15.7626068,76.7415379
"Near Halkal Kollur, Kollur 576220 India",13.8262151,74.8021622
"Shimoga road Uduppi District, Kollur 576220 India",13.8631865,74.8104053
"Beside Sri Mookambika Temple, Kollur 576220 India",13.8637888,74.8144538
"Bus Station Road, Raichur 584101 India",16.1997123,77.3440176
"Station Road, Raichur 584101 India",16.1997123,77.3440176
"Main Road, near Sri Mookambika Temple Next to Temple ,Government Inspection Bunglow, Kollur 576220 India",13.866067,74.8125424
"10710, Nehru Nagar, P.B. Road, Belgaum 590010 India",15.8343356,74.5371938
"Bus Station Road, Raichur 584101 India",16.1997123,77.3440176
"Kollur Mookambika - Kundapura Road Old Mayura Bar, Kollur 576220 India",13.8078343,74.8033253
"Lingasuguru Road opp Suryanagar, Raichur 584124 India",12.7933827,77.70153839999999
"Ghandi Chowk, Basaveswara Road Above Hdfc Bank Ltd, Raichur 584101 India",16.2080028,77.3523414
"2/4 Sagar Road Jaganmatha Boardign and Lodging, Kollur 576220 India",13.8631865,74.8104053
"Opp Bus Stand, Sindhanur, Raichur 584101 India",16.2025447,77.3464629
"Station Road, Raichur India",16.1997123,77.3440176
"Chanamma Circle Club Road, Belgaum India",15.8673067,74.5116377
"Arab Mohalla Circle,Gousahla Road, Raichur 584101 India",16.2100169,77.3496433
"Mookambika Forest Reserve Kundapur Taluk, Udupi, Kollur 576220 India",13.8637888,74.8144538
"Car Street, Kollur 576220 India",13.8631865,74.8104053
"Muncipal Tipu Sultan Chowk Goshala Road, Raichur 584101 India",16.216018,77.3565608
"Station Rd, Azad Nagar, Androon Quilla, Raichur 584101 India",16.1997123,77.3440176
"Station Road, opp Sri Ramalu Park Opp Sri Ramalu Park, Hospet India",15.277956,76.3893835
"Mavalli-1,Hiredomi,Murudeshwar Beach Road, Murudeshwar,Uttara Kannada,, Murudeshwar 581350 India",14.0950595,74.4837752
"Moodlakatte Road Murdeshwra, Murudeshwar 581350 India",14.0929689,74.4923769
"Moodlakatte Road Murdeshwra, Murudeshwar 581350 India",14.0929689,74.4923769
"Post Office Road near Venkataraman Temple, Murudeshwar 581350 India",14.093993,74.4898633
"Chandramouleshwar Circle Androon Quilla, Raichur 584101 India",16.2021597,77.34823519999999
"College Road Shanbhag Circle, Hospet 583201 India",15.2757564,76.38776639999999
"Basti Road Opposite Getha Clinic, Murudeshwar 581350 India",14.093993,74.4898633
"Upstairs KK Sports, Jail Road, near DDPI office, Raichur 584101 India",16.2031917,77.3493447
"12/1 41 - 44 Gunj Main Rd Gunj Circle, Osman Gunj, Raichur 584101 India",16.2172597,77.3630009
"Circle Gunj Road Shakti Complex - Behind Vaikuntam Complex, Raichur 584102 India",16.2160407,77.3573498
"No. 27/5 Kollur Beside Sri Mookambika Temple, Kollur 576220 India",13.8637888,74.8144538
"Beach Road, Murudeshwar 581350 India",14.0905092,74.4886345
"Raichur - Bagalkote Rd, Raichur 584101 India",16.206936,77.3361797
"Temple road Murudeshwara, Murudeshwar 581350 India",14.093993,74.4898633
"Beach road, Murudeshwar 581350 India",14.0905092,74.4886345
"Saibaba Layout, Mekeri, Madikeri Taluk 571201 India",12.3889008,75.7482577
"Station Road, Raichur India",16.1997123,77.3440176
"Chembebellur Post, Virajpet Virajpet-Ammathi Road, Imangalaa Deviation, Virajpet 571211 India",12.2210818,75.883184
"Chembebeloor Road Near Kodava Samaj, Virajpet 571218 India",12.2082228,75.79705009999999
"Naveen Beach Road, Murudeshwar 581350 India",14.0982826,74.4871707
"Church Beach Road, Murudeshwar 403516 India",14.093993,74.4898633
"Keri Road Near Shree Venkataraman Temple, Murudeshwar 581350 India",14.0957597,74.4891183
"Temple and Beach Road Opp. Syndicate Bank, Murudeshwar 581350 India",14.093993,74.4898633
"Bhatkal Taluk, Murudeshwar 581350 India",14.093993,74.4898633
"Arij Village Perumbadi, Virajpet 571218 India",12.1947336,75.8035307
"Murudeshwar Temple Main Road, Murudeshwar 581350 India",14.0950648,74.4947611
"Temple Road Opp. Syndicate Bank, Murudeshwar 581350 India",14.093993,74.4898633
"Sation Road Opp Public Garden, Raichur 584101 India",16.216018,77.3565608
"Chandramouleshwar Circle Near Vijay Bank, Raichur 584101 India",16.216018,77.3565608
"Near Syndicate Bank, Temple Road, Murudeshwar 581350 India",14.093993,74.4898633
"Bhatkal Taluk, Murudeshwar 581 350 India",14.093993,74.4898633
Murudeshwar 581350 India,14.093993,74.4898633
"near EK Minar Masid Navrang Darwaza Road, Raichur 584101 India",16.2032837,77.35267650000002
"Surya Nagar, Lingasuguru Road Maski, Raichur 584124 India",15.95823,76.6544601
"Raichur Rd, Raichur 584101 India",16.2315169,77.3553685
"Kunjila, Virajpet 571218 India",12.1949851,75.8040022
"Keri Road Near Venkatramana Temple Murudeshwar, Murudeshwar 581350 India",14.0979807,74.4895154
"Kopatty village, Bhagamandala, Madikeri Taluk 571247 India",12.3865503,75.5286981
"Near Talacauvery, Bhagamandala, Madikeri Taluk 571236 India",12.3835908,75.4941839
"Nalavathoklu Village and Post, Virajpet 571218 India",12.1949851,75.8040022
"Virarajpet Road Next To Ganesh Estate, Near Satya Sai Baba Temple, Mekeri, Madikeri Taluk 571201 India",12.4060298,75.7411083
"17 Nh, Murudeshwar 581 350 India",14.093993,74.4898633
"Station Rd, Opposite To Public Park, Azad Nagar, Raichur 584101 India",16.1965815,77.3432361
"Beach Road Near Shiva Temple, Murudeshwar 581350 India",14.0940079,74.4899142
"Murudeshwar Temple Main Road Bhatkal Taluk, Murudeshwar 581350 India",14.0950648,74.4947611
"76/1 B R Ambedkar Circle, Station Road, Raichur 584101 India",16.2015148,77.34507789999999
"Near Syndicate Bank, Temple Road, Murudeshwar 581354 India",14.093993,74.4898633
"Mekeri, Madikeri Taluk 571201 India",12.3889008,75.7482577
"Near Temple Kathalekadu Maragodu Road, Maragodu, Madikeri Taluk 571252 India",12.332715,75.7884487
"Mutharmudi Road, Napoklu, Madikeri Taluk 571252 India",12.3279084,75.75915
"Main Road Opp Bus Stand, Murudeshwar 581350 India",14.093993,74.4898633
"NH167,Station Road, Opposite Public Garden Next to Hassan Iyengar Bakery, Raichur 584101 India",16.2149217,77.3569096
"Galibeedu, Madikeri Taluk 571201 India",12.4551706,75.7026632
"Near Gowri Shankara Temple Virajpet Road, Mekeri, Madikeri Taluk 571201 India",12.3985529,75.7434085
"24/1/2/3,Gonikoppa Road, Virajpet 571218 India",12.1261162,75.888611
"Beach Road Near Kinara Beach, Kundapur 576222 India",13.5929299,74.6748422
"1st Floor 619 10'th a Cross Street, Maragodu, Madikeri Taluk 560086 India",12.332715,75.7884487
"Gandhibazar Main Road Bhatkal Taluk, Murudeshwar 581 350 India",14.093993,74.4898633
Murudeshwar 581350 India,14.093993,74.4898633
"Beach Road, Matadahitlu, Murudeshwar 581350 India",14.0905092,74.4886345
"Sh90 Bhagamandala - Talcavery Road, Bhagamandala, Madikeri Taluk 571247 India",12.2153147,75.7892963
"Padakal Village Chettimani Post, Bhagamandala, Madikeri Taluk 571247 India",12.3779027,75.5729733
"Annapurna No.76, Bhagamandala, Madikeri Taluk 571247 India",12.3865503,75.5286981
"Mutharmudi, Napoklu, Madikeri Taluk 571252 India",12.3285262,75.7429636
"Murudeshwar Temple Road, Murudeshwar 581350 India",14.0950648,74.4947611
"Kadangamurur Village, Opp Native Club Club Mahindra Virajpet Rd, Kadanga Marur, Virajpet 571212 India",12.2061018,75.7274738
"Temple Main Road Near Corporation Bank Building, Murudeshwar 581350 India",14.093993,74.4898633
"Ashraya Inn Deluxe, Napoklu, Madikeri Taluk 571214 India",12.4244205,75.7381856
"Temple Main Road, Murudeshwar 581350 India",14.093993,74.4898633
"Madikeri Road 130 Karnagiri Village, 3rd Mile, Opp GMP School, Maragodu, Madikeri Taluk 571201 India",12.4244205,75.7381856
"Madikere Road, Napoklu, Madikeri Taluk 571214 India",12.4197703,75.73919169999999
"Madikeri - Napoklu Road, Napoklu, Madikeri Taluk 571214 India",40.8517983,14.26812
"Chimta Coury Haklu, Shimoga 577411 India",14.0085797,75.1545381
"100 Ft Road Vinobha Nagara, Shimoga India",13.9498565,75.5552075
"Mallikarjuna Nagar, Honnali Road, 8th Ward, Shimoga 577201 India",13.943434,75.586342
"100 Ft Road Vinobha Nagara, Shimoga India",13.9498565,75.5552075
"Kolavara House, Soppugudda, Thirthahalli, Shimoga 577432 India",13.6958855,75.2457184
"705-e,, Karwar 581301 India",14.8184812,74.1416127
"Near Venkateshwara Theatre Thirthahalli, Shimoga 577432 India",13.6910056,75.24385869999999
"Jail Road, Raichur 584101 India",16.203222,77.3509191
"LLR Road, Shimoga 577201 India",13.9333016,75.5707186
"Thalathmane Post Opp Ananya Greens Resort, Mekeri, Madikeri Taluk 571201 India",12.3952221,75.73287979999999
"Cutinho Road, Karwar 581301 India",14.8066549,74.1281418
"1 Mission Compound, Shimoga 577202 India",13.9355328,75.5662424
"Sadashivgad Karwar 1877, Purushottam Naik, Chittakula Near Sadicha Hall, Karwar 581352 India",14.8550923,74.1329458
"BH Road Bhadravathi, Shimoga 577301 India",13.8509173,75.6873695
"Karwar Goa Highway, Karwar 581345 India",14.901376,74.1122506
"J.N Rd Above Canara Bank, Dandeli 581325 India",15.248997,74.6219232
"Hasan Maad, Dandeli 581325 India",15.2634617,74.6290636
"Tilak Nagar 2nd Floor, Opp.Congress office, Shimoga 577201 India",13.9373848,75.57351899999999
"IPM Colony Bailpar, Dandeli 581325 India",15.2317352,74.6177173
"No 541/B Above Anmol Tyres MRF Showroom Green Street, Karwar 581301 India",14.8106235,74.1294256
"Reserve Camp, Near Police Station, Jog, Shimoga 544435 India",13.9299299,75.568101
"SY No. 1289/2B, Bavan, Majali Beach Road Post Majali , Majalai Beach, Karwar 581345 India",14.8662295,74.1083965
"Bazar Line, Jog Falls, Shimoga Sagar, Shimoga 577401 India",14.1670402,75.0403
"Nh 66, Karwar 581352 India",14.8601595,74.1286137
"Sagara Road Main Road, Shimoga India",13.9322282,75.5456819
"Near Pace College, Shimoga 577201 India",13.9489376,75.5965157
"Near Jog Falls, Shimoga 577435 India",14.2056458,74.7863698
"Muduvalli, Shimoga 577424 India",13.64805,75.145315
"Agumbe Hobli Guddekere, Shimoga 577411 India",13.5026635,75.0903154
"Balraj Urs Road, Shimoga 577201 India",13.9379268,75.5784088
"Sorab Road Sagar, Shimoga India",14.1799854,75.0431093
"Pansoli Village, Dandeli India",15.1923819,74.6177173
"1 Near Pace College, Shimoga 577201 India",13.9489376,75.5965157
"No 513 Hotel Navaratna Palace Kajubag Main Road, Karwar 581301 India",14.8102533,74.1303077
"No.25/317, Sri Laxmi Ranganatha Krupa O T Road, Kurubara Palya, Shimoga India",13.9291895,75.5734389
"Mughle Complex Opposite To Shapur Masjid, Bidar India",17.9103939,77.51990789999999
"State Highway 57, Honnali Road, Near Pace College, Shimoga 577201 India",13.9324851,75.585042
"B H Road, Near Bus Stand, Shimoga 577201 India",13.9303079,75.577441
"Nh- 17, Near Kali Bridge, Kodibag Uttara Kannada Dist, Karwar 581303 India",14.8257132,74.1319534
"Maldarwada, Devbag Brg, Karwar 581352 India",14.8554846,74.1161567
"Sadanand Complex, 3rd Floor Main Road Sadashivgad, Karwar 581352 India",14.8599257,74.1269322
"Honnesara Post, Sagar Taluk, Shimoga 577417 India",13.9299299,75.568101
"Haradur, Karwar 571102 India",12.4899253,76.1001009
"Gokarna Near New Bus Stand, Karwar India",14.5478586,74.31884099999999
"Old Dandeli, Dandeli 581325 India",15.2361191,74.6172819
"Habbuwada, Station Road, Karwar 581301 India",14.8139151,74.1391503
"Sagar Shimoga, Shimoga 577401 India",14.1670402,75.0403
"Near Subhash Chandra Bose Circle, Cuthina Road, Karwar 581301 India",14.8073777,74.129898
"Balaraj URS Road, Shimoga 577201 India",13.9379268,75.5784088
"Harihar Hospet Road, Shimoga 577201 India",13.9299299,75.568101
"Jn Road, Near To Bus Station, Dandeli 581325 India",15.251081,74.6205091
"Sudarshan Nagar Dandeli Nirmal Nagar, Dandeli 581325 India",15.2658186,74.6169853
"Dandeli-Mainal Road Kariyampalli, Dandeli 581325 India",15.2393511,74.6564517
"Noble Lodge Patancheru, Muthangi Near Orr Junction, Shimoga 577201 India",17.5425548,78.2267425
"Opp: Bus Stand Jn Road, Dandeli 581325 India",15.251081,74.6205091
"101, J.N Road, Dandeli 581325 India",15.2503756,74.62077769999999
"J.N Rd, Dandeli, Karnataka Bldg No. IA/217, Dandeli 581325 India",15.2467568,74.62349999999999
"Dandeli Karwar Road Potoli, Dandeli 581325 India",14.9496863,74.6942455
"IPM Colony, Dandeli 581325 India",15.2361191,74.6172819
"Beside Moulangi Eco Park, Dandeli 581325 India",15.2568795,74.59318689999999
"Pansoli, Dandeli India",15.1923819,74.6177173
"Jungleshwar Temple Road IPM Colony, Dandeli 581325 India",15.2361191,74.6172819
"Kodibagh Road, Opp Amruth Hotel, Karwar 581301 India",14.8263517,74.1317027
"Dew Drops Jungle Camp Site borders Dandeli, Dandeli 581363 India",15.2369673,74.6381035
"Kodibagh Road opp Amruth Hotel, Karwar 581301 India",14.8263517,74.1317027
"Dandeli Ganesh Gudi Goa Road Near Degree College, Dandeli 581325 India",15.2637186,74.61952250000002
"IPM Colony, Bailpar, Dandeli 581325 India",15.2317352,74.6177173
"Motigudda, Achave Village, Karwar India",14.6095822,74.5041262
"Jawaharlal Nehru Road, Opp Bus Stand, Dandeli 581325 India",15.251081,74.6205091
"1/793, Magenta Residency Near Raghavendra Swamy Math, Dandeli 581325 India",15.2501058,74.6188771
"Post Pradhani Joida Road Village Amarde, Dandeli 581325 India",15.2000766,74.52582129999999
Kundapur 576257 India,13.6235274,74.6917418
Dandeli India,15.2361191,74.6172819
"Koravadi, Kundapur 576257 India",13.6235274,74.6917418
"SVAR Plaza, Balaraj Urs Road, Gopi Circle, Shimoga 577201 India",13.93566,75.575182
"NH-66, Opp. Shastri Circle., Kundapur 576201 India",13.6228713,74.6917441
"Bangur Nagar, Dandeli 581325 India",15.2512181,74.6268676
"Kodibag Main Road Asiya Business Park, Karwar 581301 India",14.8094418,74.1304384
"Near Water Tank Dandeli, House Number 182, Vanshree Nagar Near Water Tank, Dandeli 581325 India",15.2566171,74.6148724
"J.N. Road, opp. bus stand, Dandeli 581325 India",15.251081,74.6205091
"Opposite Kodibag Post Office, Karwar 581303 India",14.8333326,74.1313365
"Green Street, Karwar 581301 India",14.8072668,74.1282369
"National Highway, 52, Bagalkot 587104 India",16.1666085,75.6091724
"Rotary Circle, APMC Road, Bagalkot 587101 India",15.9638401,76.1206037
"B H Road Near MRF Tyers Showroom, Vidyanagara, Shimoga 577203 India",13.9136858,75.5895824
"J N Road Opp Dandeli Bus Stand, Dandeli 581325 India",15.251081,74.6205091
"Opp Bus Stand, Near to Railway Station, Bagalkot 587101 India",16.1691096,75.6615029
"604/ 1 Sea Shore Road Opposite to State Bank of India, Karwar 581301 India",14.811089,74.130057
"Badami Flyover Road Behind Railway Station, Bagalkot 587101 India",16.1691096,75.6615029
"Shivaji Circle Mudhol, Bagalkot India",16.343269,75.205787
"01 Hankal Kundapura, Kundapur 576201 India",13.635703,74.68930300000001
"Veenu Complex, Kundapura Main Rd Opp. Canara Bank, Kundapur 576201 India",13.6293101,74.6906646
"Fish Market Road Behind Town Municipality Building,, Kundapur 576201 India",13.6304124,74.6933831
"Hankon Village Karwar Taluka, Karwar 581356 India",14.895306,74.1918846
"Beejadi Beach Road, Kundapur 576222 India",13.5905664,74.67535
"Ranna Circle Mudhol, Bagalkot India",16.3272039,75.29050819999999
"Karje, Hebri-Brahmavar Road, Kundapur 576215 India",13.4252676,74.8722207
"VVs College Road Opposite Bus Stop, Bagalkot 587101 India",16.174955,75.6552274
"Balaraj Urs Road Court Circle Opposite Gandhi Park, Shimoga 577201 India",13.9336486,75.5760658
"Railway Station Road, Karwar 581301 India",14.8184812,74.1416127
"Koodal Sangama, Hungund, Bagalkot 587118 India",16.0576259,76.06094759999999
"Kaikini Road, Karwar India",14.8082922,74.1326032
"Majali Beach, Majali Village Uttar Kannada dist, Karwar 581345 India",14.8662295,74.1083965
"Anagalli Rd, Kundapur 576201 India",13.6341426,74.7025949
"Badami Near Bus Stand, Bagalkot India",16.1691096,75.6615029
"Basrur Road Vaderahobli, Kundapur 576201 India",13.6235274,74.6917418
"Thirthahalli Town, Shimoga, Shimoga 577432 India",13.6894963,75.24498919999999
"#1/1,Kattinahole Village, Mathikai Post, Nagara Hobli, Hosanagara Taluk, Shimoga 577452 India",13.9153869,75.06403499999999
"BH Road, NH206 Sagar, Shimoga 577401 India",14.1624516,75.0296709
"Kanthi Nagar Near A.P.M.C. Navanagar, Bagalkot India",22.4691056,70.0722712
"Honalli Main Road Jyothi Prakash Complex, Tavare Chanthalli, Shimoga 577201 India",13.941744,75.574202
"Bhatrahadi road Opposite Shetty iceplant,8th ward, Door number 229, Kundapur 576201 India",13.632069,74.69933
"Besides Corporation Bank, Karwar 581301 India",14.8184812,74.1416127
"Green Street, near Shivaji Circle, Karwar 581301 India",14.8084952,74.12859209999999
"Bangarappa Nagar Near Karwar Railway Station, Karwar 581301 India",14.8073777,74.129898
"Sampgodu, Shimoga 577432 India",13.9299299,75.568101
"Vakwady, Kundapur 576257 India",13.5700026,74.7134071
"Devbagh, Karwar 581301 India",14.8456561,74.1160317
"Near Mulla Stop Main Road Kajubag, Karwar 581301 India",14.8186369,74.1331579
"Tarivada, Near Post Office/ Kapre Temple, Karwar 581303 India",14.8333326,74.1313365
"Survey No.11/2B, 11/3, 11/4, 12/1, 12/2, 12/4, 12/5 Near N.H.66, Trasi Post, Kundapur 576235 India",13.6245221,74.6921637
"Kaiga Road Mallapur Township, Karwar India",17.4464663,78.5745744
"Near Bus Stand & Railway Station-Bagalkot, Bagalkot 587101 India",16.1691096,75.6615029
"Nr Bus Stand N T Road, Shimoga 577201 India",13.9201196,75.5672374
"L.L.R Road Sri Manjunatha Arcade, Durgigudi, Shimoga 577201 India",13.934157,75.5705086
"Jayadev Complex Near Ksrtc Bus Stand, Shimoga India",13.9299299,75.568101
"SH 57, Sector 22, Bagalkot India",16.1828413,75.6647844
"Sampekatte Kodachadri Road, Shimoga India",13.8623079,74.8752009
"Bidar Bangalore Road Near Hasanapur Camp, Bidar India",17.9103939,77.51990789999999
"Mahipal Singh Pawar Complex Near Old Bus Stand, Bidar India",17.9145706,77.5149582
"Kodibag Rd, Karwar 581303 India",14.8317787,74.132048
"Billi Gadde, Karwar 581359 India",14.9656478,74.7130763
"Agumbe Road, Opp Hdfc Bank Thirthahalli, Shimoga 577432 India",13.689147,75.2386324
"Udgir Road Near Ambedkar Circle, Bidar India",17.9150807,77.5189193
"Azad Road, Opposite Corporation Bank, Shimoga 577432 India",13.6424466,75.2595731
"Basrur- Hunsemakki Road Opposite to Municipal Water Tank, Kundapur 576211 India",13.6064169,74.7653586
"National Highway 17, Sadashivgad Toll Naka, Karwar 581 301 India",14.8599257,74.1269322
"Sagar Road, NH 69, KIADB Auto Complex, Vinoba Nagar, Shimoga 577202 India",13.9391623,75.5560544
Bidar 585401 India,17.9218144,77.5218127
"Beside Zoom Computer Opp TPS Bhalki, Bidar India",18.0503666,77.2183652
"Opposite New Bus Stand, Bidar 585401 India",17.9103939,77.51990789999999
"Opposite New Bus Stand, Bidar 585401 India",17.9103939,77.51990789999999
"Opposite New Bus Stand, Bidar 585401 India",17.9103939,77.51990789999999
"NH 66 Panvel - Kochi - Kanyakumari Highway Opposite Durgamba ofc Hanglur, Kundapur 576217 India",13.6094122,74.69307069999999
"Opp. Indira Market, Near Old Bus Stand, Bidar 585401 India",17.9152452,77.516201
"No 513 Kajubag Main Road, Karwar 581301 India",14.8093395,74.130218
"Janwada Rd Rajiv Gandi Chowk, Outside, Shah Ganj, Bidar 585401 India",17.9103939,77.51990789999999
"Survey No 148 Kochavalli, Kalkulli, Sringeri 577139 India",13.4197675,75.2566564
"Survey No 148 Kochavalli, Kalkulli, Sringeri 577139 India",13.4197675,75.2566564
"Survey No 148 Kochavalli, Kalkulli, Sringeri 577139 India",13.4197675,75.2566564
"6/3 Ambewadi Village Dandeli, Dandeli 581325 India",15.2733116,74.6146961
"Mohan Market Railway Station Bidar, Bidar India",17.914497,77.5136777
"Kulgi village Haliyal Taluka, Dandeli 581325 India",15.2369007,74.6256177
"Own, Main Raod Hulsoor Near Police Station, Bidar India",18.0140303,77.0080118
"Subash Street Near Shree Sharadamba Temple, Sringeri 577139 India",13.4162583,75.2509671
"Kalakandur, Coorg, Somvarpet 571236 India",12.6181677,75.832255
"Bharahti St, Sringeri 577139 India",13.421862,75.2547217
"Abburkate Village, Somvarpet 571236 India",12.5867646,75.89260709999999
"Mallur Village, Mallur-Ballariamma Temple Junction, Nakur-Shirangala Post , Shuntikoppa Via,  Somvarpet Taluk,Coorg District, Somvarpet India",12.4525736,75.82942729999999
"Mallur Village, Mallur-Ballariamma Temple Junction, Nakur-Shirangala Post , Shuntikoppa Via,  Somvarpet Taluk,Coorg District, Somvarpet India",12.4525736,75.82942729999999
"Bapali Cross Joida Road, Dandeli 581325 India",15.2361191,74.6172819
"Mallur Village, Mallur-Ballariamma Temple Junction, Nakur-Shirangala Post , Shuntikoppa Via, Somvarpet India",12.5943101,75.8504904
"Mallur Village, Mallur-Ballariamma Temple Junction, Nakur-Shirangala Post , Shuntikoppa Via, Somvarpet India",12.5943101,75.8504904
"Main Road next to amrut jewelers, Karwar 581301 India",14.8108271,74.1307113
"Hangal Road Chowdlu Village, Somvarpet 571236 India",12.5972129,75.8482012
"Talthare Shetalli, Yedur, Somvarpet 571236 India",12.6179254,75.8244139
"Nakoor Village, Kanbile Post, Somwarpet Taluk, Somvarpet 571237 India",12.4945427,75.840435
"Kirudale Village Near Somwarpet Madhapur, Somvarpet 560038 India",17.4485835,78.39080349999999
"Chinnally, Shanivarasanthe Town, Somvarpet 571235 India",12.726713,75.88970290000002
"12km from Ramnagar, Chandwadi road, Shinoli, Joida, Near Jagelbet/ Ganeshgudi., Dandeli India",15.2842677,74.5302159
"Udgir Road, Bidar 585401 India",17.9218213,77.5090066
"Bharathi St KR Thimmappa Hegde Arcade Complex, Sringeri 577139 India",13.421862,75.2547217
"Opposite SRR Theatre, Kalamma Street, Bellary India",15.1393932,76.9214428
"OLV Convent Road Coorg, Somvarpet 571236 India",12.5982427,75.8401935
"Belandur, Sringeri 577139 India",13.4478309,75.24467120000001
"Bharathinagara Post Menase, Opp. Rajivgandhi Sanskrit University, Sringeri India",13.4180834,75.27217399999999
Somvarpet 571236 India,12.5943101,75.8504904
"140/39, Anantapur Road Near Government Guest House, Bellary India",15.1393932,76.9214428
"D No 113/A Court Road, Bellary 583101 India",15.1482671,76.9315679
"Sulimalthe Village, Hancode Post, Somvarpet 571236 India",12.5943101,75.8504904
"Shanthalli village & post Mallalli falls road, North Coorg, Somvarpet 571236 India",12.6339048,75.8025698
"Siddeswara Estate, Kaimara, Sringeri 577101 India",13.4197675,75.2566564
"Opp. Akkamahadevi College, Beside Reliance Petrol Bunk, New Bus Stand Road, Bidar 585 401 India",17.9122395,77.2864879
"48 Kandanakolli Somwarpet Madikeri Road, Somvarpet 571201 India",12.3398426,76.171775
"Nh-13, Sringeri-Karkala Road, Sringeri 577139 India",13.4197675,75.2566564
"Herur, Kushalnagar Sunti Koppa Hobli coorg district, Somvarpet India",12.4525736,75.82942729999999
"Barchi Ganeshgudi Road Near Barchi Post, Dandeli 581325 India",15.2842677,74.5302159
"Nanjarajapatna Post, Somvarpet 571234 India",12.4200386,75.8882508
"7th Hosakote, Thondoor Village, Suntikoppa Post Coorg, Somvarpet 571237 India",12.4496984,75.8626614
"New Trunk Road behind Hotel Pola Paradise, Bellary 583104 India",15.1475871,76.9033749
"No.102, Ambedkar Complex 1ST Floor, Beside Bus Stand, Bellary India",15.1372483,76.9187828
"Opp KSRTC Bus Stand, Bellary India",15.1368518,76.9189458
"Abheraj Baldota Rd, Bellary 583225 India",15.2625719,76.365972
"Sharada Nagar, Sringeri 577139 India",13.425639,75.25483349999999
"Sringeri-Halandur Road, Sringeri 577139 India",13.4197675,75.2566564
"Chelavara Village, Cheyyandane Post, Nariyandada, Madikeri Taluk 571212 India",12.4244205,75.7381856
"Bharathi Street Near Sri Sharadamba Temple, Sringeri 577139 India",13.421862,75.2547217
"Kandanakolli Somwarpet Madikeri road, Somvarpet India",12.5943101,75.8504904
"321, New Hampi, Bellary 583239 India",15.3108819,76.4461899
"Joida, Dandeli India",15.2361191,74.6172819
"115 Court Road Court Road, Bellary India",15.1479743,76.9323301
"No 56 2nd Monnangeri, Mekeri, Madikeri Taluk 571201 India",12.3889008,75.7482577
